url_path,views_total,views_unique
/nf-neuro/MultiQC_neuroimaging,14,2
/nf-neuro/MultiQC_neuroimaging/releases,5,1
/nf-neuro/MultiQC_neuroimaging/pull/20,4,1
/nf-neuro/MultiQC_neuroimaging/pulls,4,1
/nf-neuro/MultiQC_neuroimaging/pull/21,3,1
/nf-neuro/MultiQC_neuroimaging/issues,2,2
/nf-neuro/MultiQC_neuroimaging/releases/new,2,1
/nf-neuro/MultiQC_neuroimaging/actions/runs/28047390694/job/83028876383,1,1
/nf-neuro/MultiQC_neuroimaging/actions/runs/28057159226/job/83062248089,1,1
/nf-neuro/MultiQC_neuroimaging/actions/workflows/docker-deploy.yml,1,1
