url_path,views_total,views_unique
/nf-neuro/MultiQC_neuroimaging,7,3
/nf-neuro/MultiQC_neuroimaging/pull/13,6,2
/nf-neuro/MultiQC_neuroimaging/pull/13/changes,2,2
/nf-neuro/MultiQC_neuroimaging/actions/runs/19674199024/job/56350711457,2,1
/nf-neuro/MultiQC_neuroimaging/actions/workflows/docker-deploy.yml,2,1
/nf-neuro/MultiQC_neuroimaging/actions/runs/21830394528,1,1
/nf-neuro/MultiQC_neuroimaging/actions/runs/21830394528/job/62986765810,1,1
/nf-neuro/MultiQC_neuroimaging/actions/runs/23250722609/job/67591693999,1,1
/nf-neuro/MultiQC_neuroimaging/actions/runs/23563529552/job/68609245400,1,1
/nf-neuro/MultiQC_neuroimaging/blob/main/.github/workflows/docker-deploy.yml,1,1
