url_path,views_total,views_unique
/nf-neuro/modules,32,13
/nf-neuro/modules/pulls,25,3
/nf-neuro/modules/pull/282,18,4
/nf-neuro/modules/pull/369,16,6
/nf-neuro/modules/pull/367,16,3
/nf-neuro/modules/pull/370,9,5
/nf-neuro/modules/pull/368,8,2
/nf-neuro/modules/tree/main/modules/nf-neuro,5,4
/nf-neuro/modules/tree/main/subworkflows,5,3
/nf-neuro/modules/tree/main/subworkflows/nf-neuro,5,3
