url_path,views_total,views_unique
/nf-neuro/modules,40,16
/nf-neuro/modules/pull/381,31,4
/nf-neuro/modules/pull/380,30,3
/nf-neuro/modules/pulls,22,2
/nf-neuro/modules/pull/378,15,5
/nf-neuro/modules/pull/379,14,3
/nf-neuro/modules/pull/381/changes,10,2
/nf-neuro/modules/pull/380/changes,9,3
/nf-neuro/modules/pull/375,6,4
/nf-neuro/modules/pull/378/changes,6,4
