url_path,views_total,views_unique
/nf-neuro/tutorial/pull/15,4,2
/nf-neuro/tutorial,2,1
/nf-neuro/tutorial/pull/6,1,1
/nf-neuro/tutorial/pull/6/changes,1,1
/nf-neuro/tutorial/pulls,1,1
