url_path,views_total,views_unique
/nf-neuro/tutorial/pull/14,4,3
/nf-neuro/tutorial/pulls,2,2
/nf-neuro/tutorial,1,1
/nf-neuro/tutorial/pull/13,1,1
/nf-neuro/tutorial/pull/13/changes,1,1
