url_path,views_total,views_unique
/scilus/sf-mouse,17,4
/scilus/sf-mouse/pull/41,11,2
/scilus/sf-mouse/pulls,10,2
/scilus/sf-mouse/pull/41/changes,9,2
/scilus/sf-mouse/tree/main/modules,5,2
/scilus/sf-mouse/blob/main/modules/local/preproc/singleeddy/main.nf,4,1
/scilus/sf-mouse/tags,4,1
/scilus/sf-mouse/tree/main/modules/local/mouse,3,2
/scilus/sf-mouse/tree/main/modules/nf-neuro,3,1
/scilus/sf-mouse/issues,2,1
