url_path,views_total,views_unique
/nf-neuro/nf-bids,23,6
/nf-neuro/nf-bids/pulls,18,4
/nf-neuro/nf-bids/pull/26,9,3
/nf-neuro/nf-bids/pull/26/changes,9,3
/nf-neuro/nf-bids/pull/20,4,4
/nf-neuro/nf-bids/pull/21,4,2
/nf-neuro/nf-bids/fork,3,3
/nf-neuro/nf-bids/releases,3,2
/nf-neuro/nf-bids/pull/27,2,2
/nf-neuro/nf-bids/tags,2,2
